Course_1,Course_2,Description_1,Description_2,Similarity
CHEM 348,IDSC 198,"This class will introduce students to computational chemistry with a focus on simulations in chemistry and biology. This course will include hands-on experience in running classical molecular dynamics and quantum chemistry programs, an introduction to methods to simulate large systems, and demonstrations of the use of more sophisticated software to simulate chemical and biological processes. It will also include a survey of the current literature in this area, as well as lecture time in which the background necessary to appreciate this growing area of chemistry will be provided.Requires concurrent registration in CHEM 349","This colloquium is designed to give students participating in the Focusing on Cultivating Scientists program an opportunity to learn and use skills in scientific study, reasoning, and modeling. The topics of this project-based colloquium will vary each term, and allow students to develop competencies in areas relevant to multiple science disciplines.",0.90924495
CHEM 348,CHEM 234,"This class will introduce students to computational chemistry with a focus on simulations in chemistry and biology. This course will include hands-on experience in running classical molecular dynamics and quantum chemistry programs, an introduction to methods to simulate large systems, and demonstrations of the use of more sophisticated software to simulate chemical and biological processes. It will also include a survey of the current literature in this area, as well as lecture time in which the background necessary to appreciate this growing area of chemistry will be provided.Requires concurrent registration in CHEM 349","The chemistry of functional groups is continued from Chemistry 233, and is extended to the multifunctional compounds found in nature, in particular carbohydrates and proteins. The laboratory focuses upon inquiry-based projects and spectroscopic analysis. One laboratory per week.",0.89453024
CHEM 348,BIOC 331,"This class will introduce students to computational chemistry with a focus on simulations in chemistry and biology. This course will include hands-on experience in running classical molecular dynamics and quantum chemistry programs, an introduction to methods to simulate large systems, and demonstrations of the use of more sophisticated software to simulate chemical and biological processes. It will also include a survey of the current literature in this area, as well as lecture time in which the background necessary to appreciate this growing area of chemistry will be provided.Requires concurrent registration in CHEM 349","An examination of one or more topics of current research interest in biochemistry, focused on reading, interpreting, and understanding the scientific literature. Specific topics vary from year to year but are chosen to illustrate the power of biochemical approaches to address important scientific questions. The bulk of the course will be spent in the close reading and discussion of recent research literature.",0.8914014
CHEM 348,NEUR 239,"This class will introduce students to computational chemistry with a focus on simulations in chemistry and biology. This course will include hands-on experience in running classical molecular dynamics and quantum chemistry programs, an introduction to methods to simulate large systems, and demonstrations of the use of more sophisticated software to simulate chemical and biological processes. It will also include a survey of the current literature in this area, as well as lecture time in which the background necessary to appreciate this growing area of chemistry will be provided.Requires concurrent registration in CHEM 349",This laboratory course will provide experience in performing experiments to elucidate the structure and function of neurons and neural circuits using classical and cutting-edge techniques. Students will apply these techniques to develop and carry out an independent research project.,0.89087856
CHEM 348,ENGL 370,"This class will introduce students to computational chemistry with a focus on simulations in chemistry and biology. This course will include hands-on experience in running classical molecular dynamics and quantum chemistry programs, an introduction to methods to simulate large systems, and demonstrations of the use of more sophisticated software to simulate chemical and biological processes. It will also include a survey of the current literature in this area, as well as lecture time in which the background necessary to appreciate this growing area of chemistry will be provided.Requires concurrent registration in CHEM 349",An advanced course in the writing of fiction. Students will write three to four short stories or novel chapters which will be read and critiqued by the class.,0.88668025
CHEM 348,CHEM 300.00,"This class will introduce students to computational chemistry with a focus on simulations in chemistry and biology. This course will include hands-on experience in running classical molecular dynamics and quantum chemistry programs, an introduction to methods to simulate large systems, and demonstrations of the use of more sophisticated software to simulate chemical and biological processes. It will also include a survey of the current literature in this area, as well as lecture time in which the background necessary to appreciate this growing area of chemistry will be provided.Requires concurrent registration in CHEM 349","An elective laboratory course involving mentored Chemistry research on a collaborative group project. The course involves regular scheduled class and laboratory meetings to introduce important topics and background literature relevant to the research, develop research strategies, and perform the project. The majority of the course will consist of laboratory research, with students submitting intermediate and final reports on their findings. This section will investigate the stereochemistry and sustainability of Suzuki cross coupling reactions.Extra Time, Students admitted by application, waitlist only",0.88512766
CHEM 348,DGAH 398,"This class will introduce students to computational chemistry with a focus on simulations in chemistry and biology. This course will include hands-on experience in running classical molecular dynamics and quantum chemistry programs, an introduction to methods to simulate large systems, and demonstrations of the use of more sophisticated software to simulate chemical and biological processes. It will also include a survey of the current literature in this area, as well as lecture time in which the background necessary to appreciate this growing area of chemistry will be provided.Requires concurrent registration in CHEM 349","The work of Digital Arts & Humanities takes place at the crossroads of computing, humanities, and creative production. While digital tools and computational methods can enhance humanities research and artistic production, traditional humanistic approaches must also question digital technologies. Both the processes and products of this work stretch the boundaries of familiar academic formats. In this course, students will create an ePortfolio that curates and critically reflects on the digital processes and products of courses and co-curricular experiences at Carleton, guided by readings on the current state of interdisciplinary digital scholarship. A capstone for the DGAH minor, the seminar will include numerous workshop events and culminate in public portfolio presentations. Prerequisite: Prior DGAH coursework, including but not limited to the DGAH core courses.",0.87883997
CHEM 348,IDSC 289,"This class will introduce students to computational chemistry with a focus on simulations in chemistry and biology. This course will include hands-on experience in running classical molecular dynamics and quantum chemistry programs, an introduction to methods to simulate large systems, and demonstrations of the use of more sophisticated software to simulate chemical and biological processes. It will also include a survey of the current literature in this area, as well as lecture time in which the background necessary to appreciate this growing area of chemistry will be provided.Requires concurrent registration in CHEM 349","This colloquium develops the skills needed to engage in and communicate scientific and mathematical research. Topics will vary each term, but will include searching and reading the primary literature and communicating results orally and via posters. The colloquium will also explore the landscape of academic scientific research and how to negotiate the expectations of being a research group member.Instructor permission required, students should waitlist.",0.8778929
CHEM 349,CHEM 352,Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351",0.9295541
CHEM 349,BIOL 241,Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,Requires concurrent registration in Biology 240,0.923022
CHEM 349,CHEM 234,Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,"The chemistry of functional groups is continued from Chemistry 233, and is extended to the multifunctional compounds found in nature, in particular carbohydrates and proteins. The laboratory focuses upon inquiry-based projects and spectroscopic analysis. One laboratory per week.",0.9141729
CHEM 349,BIOL 353,Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,Requires concurrent registration in BIOL 352.,0.9125853
CHEM 349,ECON 330,Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,An analysis of the forces determining relative prices within the framework of production and distribution. This class is normally taken by juniors. Sophomores considering enrolling should speak to the instructor.,0.9078667
CHEM 349,MATH 111,Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,"An introduction to the differential and integral calculus. Derivatives, antiderivatives, the definite integral, applications, and the fundamental theorem of calculus.Not open to students who have received credit for MATH 101",0.9038959
CHEM 349,HIST 298,Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,"In the junior year, majors must take this six-credit reading and discussion course taught each year by different members of the department faculty. The course is also required for the History minor. The general purpose of History 298 is to help students reach a more sophisticated understanding of the nature of history as a discipline and of the approaches and methods of historians. A major who is considering off-campus study in the junior year should consult with their adviser on when to take History 298.Required for History majors and minors",0.8979225
CHEM 349,EDUC 385,Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,This course permits licensure candidates to become more familiar with their student teaching sites through frequent observation and interaction. The course provides an opportunity to work directly in schools and community organizations related to schools and to reflect on that experience in a classroom setting. Recommended Preparation:Acceptance into Teacher Licensure Program and registration for fall student teaching.Open only to students accepted into Teacher Licensure Program. Extra Time required,0.89352953
CHEM 349,THEA 190,Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,"Each term students may participate in one Players production, a hands-on, faculty-supervised process of conceptualization, construction, rehearsal, and performance. Credit is awarded for a predetermined minimum of time on the production, to be arranged with faculty. Productions explore our theatre heritage from Greek drama to new works. Students may participate through audition or through volunteering for production work.Course will meet weeks 2 through 6, the drop add period will be the end of week 2. Open only to students in THEA 190 cohort",0.89123803
CHEM 349,DANC 350,Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,"Provides advanced dance students with an intensive opportunity to develop as performers in professional level dances. Skills to be honed are: the dancer as contributor to the process of art-making; defining individual technical and expressive gifts; working in a variety of new technical and philosophical dance frameworks. In addition to regular training during the academic terms, participation in a ""preseason"" rehearsal period before fall term is required. A few pieces of student choreography will be accepted for repertory. The group produces an annual concert, performs in the Twin Cities and makes dance exchanges with other college groups. Recommended Preparation:Admission by audition.Audition required.",0.890971
CHEM 351,CHEM 362,"Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.","This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.",0.9728153
CHEM 351,SPAN 103,"Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.","This course continues the study of complex sentence patterns and reviews basic patterns in greater depth, partly through the discussion of authentic short stories. Students practice all four skills (reading, writing, listening and speaking) in Spanish. Taught five days a week in Spanish.",0.9438386
CHEM 351,POSC 232.02,"Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.","This political science lab will train students interested in conducting social science research in Spanish on Latin America or Spain. All reading and audio visual materials used in this course will be in Spanish. Students will exercise and receive further training in their ability to read both qualitative and quantitative scholarship, access official and scholarly databases, read and discuss primary materials such as presidential speeches and interviews with political leaders, as well as journalistic sources. All discussion and instruction will be conducted in Spanish.",0.94298184
CHEM 351,STAT 230,"Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.","A second course in statistics covering simple linear regression, multiple regression and ANOVA, and logistic regression. Exploratory graphical methods, model building and model checking techniques will be emphasized with extensive use of statistical software R to analyze real-life data.",0.9407425
CHEM 351,CGSC 130.00,"Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.","An interdisciplinary study of the history and current practice of the cognitive sciences. The course will draw on relevant work from diverse fields such as artificial intelligence, cognitive psychology, philosophy, biology, and neuroscience. Topics to be discussed include: scientific revolutions, the mind-body problem, embodied cognition, perception, representation, and the extended mind.",0.9297479
CHEM 351,LATN 103,"Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.",This course completes the formal textbook introduction to the morphology and syntax of Latin. The focus will be on consolidating and applying grammatical concepts learned throughout the Latin sequence to the reading of extended selections of authentic Roman prose and poetry.,0.9275367
CHEM 351,GRK 102,"Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.","Study of essential forms and grammar, with reading of original, unadapted passages.",0.9270777
CHEM 351,FREN 103,"Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.","This course continues the study of complex sentence structures and reviews basic patterns in greater depth, partly through the discussion of authentic short stories and cultural topics. Throughout the course, students practice all four skills (reading, writing, listening, and speaking). Taught five days a week in French.",0.92453533
CHEM 351,LING 319,"Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.","Participants in this course learn how to design and conduct sociolinguistic research, with a focus on the varieties of English spoken in Minnesota. After an introduction to the quantitative sociolinguistic methods used to obtain large data sets of naturalistic speech (publicly available data, online questionnaires, individual and group interviews, and ethnography), participants design studies investigating the status of a phonetic or phonological linguistic variable typically attributed to regional Englishes. The course culminates in a pilot study assessing the status of these variables in the speech of Minnesotans.",0.92062247
CHEM 351,BIOC 331,"Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.","An examination of one or more topics of current research interest in biochemistry, focused on reading, interpreting, and understanding the scientific literature. Specific topics vary from year to year but are chosen to illustrate the power of biochemical approaches to address important scientific questions. The bulk of the course will be spent in the close reading and discussion of recent research literature.",0.912401
CHEM 352,CHEM 234,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351","The chemistry of functional groups is continued from Chemistry 233, and is extended to the multifunctional compounds found in nature, in particular carbohydrates and proteins. The laboratory focuses upon inquiry-based projects and spectroscopic analysis. One laboratory per week.",0.9658704
CHEM 352,BIOL 241,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351",Requires concurrent registration in Biology 240,0.9547053
CHEM 352,BIOL 353,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351",Requires concurrent registration in BIOL 352.,0.9474918
CHEM 352,PSYC 216,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351","An introduction to the physiological bases of complex behaviors in mammals, with an emphasis on neural and hormonal mechanisms. Psychology 216 does not require concurrent registration in Psychology 217, however, a grade of C- or better must be earned in both Psychology 216 and 217 to satisfy the LS requirement. Expected preparation: Psychology 110 or instructor permission.",0.94282496
CHEM 352,MATH 111,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351","An introduction to the differential and integral calculus. Derivatives, antiderivatives, the definite integral, applications, and the fundamental theorem of calculus.Not open to students who have received credit for MATH 101",0.9402183
CHEM 352,MATH 120,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351","Inverse functions, integration by parts, improper integrals, modeling with differential equations, vectors, calculus of functions of two independent variables including directional derivatives and double integrals, Lagrange multipliers.Not open to students who have received credit for MATH 211 or have a score of 4 or 5 on the AP Calculus BC exam.",0.93876725
CHEM 352,ECON 331,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351","Analysis of the forces determining the general level of output, employment, and prices with special emphasis on the role of money and on interest rate determination. This class is normally taken by juniors. Sophomores considering enrolling should speak to the instructor.",0.93566066
CHEM 352,CHEM 349,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351",Credit for the laboratory portion of Chemistry 348.Requires concurrent registration in CHEM 348,0.9295541
CHEM 352,DANC 206,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351",Rehearsal and full concert performance of student dance works created during the year and completed in the spring term. Open to all levels.,0.9283775
CHEM 352,ARTS 262,"Synthesis, purification and spectroscopic characterization of transition-metal complexes with an emphasis on methods for preparing and handling air-sensitive compounds. One laboratory per week.Previous or concurrent registration in CHEM 351","This course provides an introduction to the medium of watercolor painting and gouache (opaque water-based paint) on paper surfaces. Students will develop an understanding of basic color interactions and a wide spectrum of paint application strategies from meticulous refined brushwork to fluid, expressive markmaking.Two seats held for Art and Art History majors until the day after junior priority registration.",0.92836094
CHEM 362,CHEM 351,"This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.","Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.",0.9728153
CHEM 362,POSC 232.02,"This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.","This political science lab will train students interested in conducting social science research in Spanish on Latin America or Spain. All reading and audio visual materials used in this course will be in Spanish. Students will exercise and receive further training in their ability to read both qualitative and quantitative scholarship, access official and scholarly databases, read and discuss primary materials such as presidential speeches and interviews with political leaders, as well as journalistic sources. All discussion and instruction will be conducted in Spanish.",0.95651674
CHEM 362,SPAN 103,"This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.","This course continues the study of complex sentence patterns and reviews basic patterns in greater depth, partly through the discussion of authentic short stories. Students practice all four skills (reading, writing, listening and speaking) in Spanish. Taught five days a week in Spanish.",0.9475566
CHEM 362,LATN 103,"This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.",This course completes the formal textbook introduction to the morphology and syntax of Latin. The focus will be on consolidating and applying grammatical concepts learned throughout the Latin sequence to the reading of extended selections of authentic Roman prose and poetry.,0.93920475
CHEM 362,GRK 102,"This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.","Study of essential forms and grammar, with reading of original, unadapted passages.",0.9247106
CHEM 362,FREN 103,"This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.","This course continues the study of complex sentence structures and reviews basic patterns in greater depth, partly through the discussion of authentic short stories and cultural topics. Throughout the course, students practice all four skills (reading, writing, listening, and speaking). Taught five days a week in French.",0.9236486
CHEM 362,STAT 230,"This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.","A second course in statistics covering simple linear regression, multiple regression and ANOVA, and logistic regression. Exploratory graphical methods, model building and model checking techniques will be emphasized with extensive use of statistical software R to analyze real-life data.",0.91247016
CHEM 362,PSYC 354,"This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.","This course provides an introduction to the field of counseling psychology, exploring its fundamental principles and practices. Students will gain a comprehensive understanding of various counseling theories and treatment modalities, including their historical development and practical application. Students will also explore research methodologies utilized in counseling psychology and critically analyze empirical studies to inform evidence-based practice. Additionally, the course addresses professional issues, ethical considerations, and multicultural factors that influence counseling psychology, fostering cultural competence and awareness of diverse populations.",0.90673023
CHEM 362,ARBC 222,"This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.","The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters–all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.",0.9058947
CHEM 362,ARBC 206,"This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.","In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.",0.9034322
CHIN 103,JAPN 103,"Continuation of Chinese 101, 102.",Continuation of Japanese 102.,0.9793372
CHIN 103,GEOL 230,"Continuation of Chinese 101, 102.","Fossils: their anatomy and classification, evolution, and ecology. Special emphasis on the paleobiology of marine invertebrates. Field trips and laboratories included.",0.9655914
CHIN 103,RUSS 103,"Continuation of Chinese 101, 102.",Concludes introductory method of Russian 101-102.,0.9640148
CHIN 103,GEOL 255,"Continuation of Chinese 101, 102.","An introduction to the fundamental physical, chemical and tectonic principles that are relevant to the formation of igneous and metamorphic rocks. Labs emphasize description and interpretation of the origin of rocks based on hand specimen and thin section study. Field trips and laboratories are included.Extra time for field trips",0.9414412
CHIN 103,PHYS 235,"Continuation of Chinese 101, 102.","Electric and magnetic fields in free space, and their interactions with charges and currents. Topics include electric fields and magnetic fields of various charge and current distributions, induction, DC and AC circuits and Maxwell’s equations. Weekly laboratory work explores course content in more practical detail.",0.94090044
CHIN 103,SOAN 262,"Continuation of Chinese 101, 102.","An ethnographic approach to beliefs and practices regarding health and illness in numerous societies worldwide. This course examines patients, practitioners, and the social networks and contexts through which therapies are managed to better understand medical systems as well as the significance of the anthropological study of misfortune. Specific topics include the symbolism of models of illness, the ritual management of misfortune and of life crisis events, the political economy of health, therapy management, medical pluralism, and cross-cultural medical ethics.The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above.",0.9365895
CHIN 103,MATH 341,"Continuation of Chinese 101, 102.","An introduction to partial differential equations with emphasis on the heat equation, wave equation, and Laplace’s equation. Topics include the method of characteristics, separation of variables, Fourier series, Fourier transforms and existence/uniqueness of solutions.",0.9326594
CHIN 103,HIST 229,"Continuation of Chinese 101, 102.","Historically work has been a central location for the constitution of gender identities for both men and women; at the same time, cultural notions of gender have shaped the labor market. We will investigate the roles of race, class, and ethnicity in shaping multiple sexual divisions of labor and the ways in which terms such as skill, bread-winning and work itself were gendered. Topics will include domestic labor, slavery, industrialization, labor market segmentation, protective legislation, and the labor movement.",0.93068814
CHIN 103,POSC 120,"Continuation of Chinese 101, 102.","An introduction to the array of different democratic and authoritarian political institutions in both developing and developed countries. We will also explore key issues in contemporary politics in countries around the world, such as nationalism and independence movements, revolution, regime change, state-making, and social movements.",0.9300905
CHIN 103,ASTR 233,"Continuation of Chinese 101, 102.","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology.",0.9295479
CHIN 206,CHIN 358,"This course advances students’ proficiency in oral and written Chinese, at the same time integrating elements of traditional Chinese civilization and modern Chinese society. Emphasis is on cultural understanding and appropriate language use.","Were chopsticks originally eating utensils? Did ancient Chinese sleep on beds and sit on chairs? What did they wear? In this course, students will find answers to questions like those in a series of expository writings concerning various aspects of daily life in ancient Chinese society, while enhancing their proficiency in comprehending authentic materials and producing extended discourse on related topics through a variety of oral and written coursework. This course also provides a fair amount of exposure to common sources for historical studies of China, and thus expands students’ vocabulary and knowledge about Chinese history and archaeology.",0.93101716
CHIN 206,JAPN 103,"This course advances students’ proficiency in oral and written Chinese, at the same time integrating elements of traditional Chinese civilization and modern Chinese society. Emphasis is on cultural understanding and appropriate language use.",Continuation of Japanese 102.,0.91952884
CHIN 206,THEA 226,"This course advances students’ proficiency in oral and written Chinese, at the same time integrating elements of traditional Chinese civilization and modern Chinese society. Emphasis is on cultural understanding and appropriate language use.","""Make it new!"" was the rallying cry of the modernists, and ever since, the theater has never ceased its efforts to break both aesthetic and social conventions, boundaries, and taboos. Beginning with some of the important precursors of the twentieth century–Artaud, Brecht, and Meyerhold–this course will explore the history and theory of the avant-garde, charting the rise of interdisciplinary “performance."" Students will both analyze and perform work written and inspired by these avant-garde artists.",0.9121437
CHIN 206,RELG 261,"This course advances students’ proficiency in oral and written Chinese, at the same time integrating elements of traditional Chinese civilization and modern Chinese society. Emphasis is on cultural understanding and appropriate language use.","From colonial times when Muslims were brought to America as slaves, to the aftermath of the Spanish-American War when the United States found itself ruling over a large Muslim population in the Philippines, to the more recent War on Terror, Muslims and Islam have long been entangled in the politics of race and empire in America. This course will examine these entanglements through primary and secondary sources to better understand the role that race, religion, and empire have played in the forging of American Islam today.",0.9087716
CHIN 206,HIST 276,"This course advances students’ proficiency in oral and written Chinese, at the same time integrating elements of traditional Chinese civilization and modern Chinese society. Emphasis is on cultural understanding and appropriate language use.","Even while still on the campaign trail, Spain’s conquistadors endeavored to describe Mexico's native societies to other Europeans. Thus began a centuries-long fascination with all things Mesoamerican, real and imaginary. This course explores how the Mesoamerican past has been imagined by indigenous and non-indigenous people. Potential subjects include Spanish conquistadors and missionaries, early Mexican nation-builders and artists, professional and pseudo-archaeologists, apocalyptic doomsayers, promoters of the Mexican tourist industry, and the counterculture and Chicano movements of the 1960s. Importantly, we will also consider how Mexico's indigenous groups have come to understand their own past from the time of Spanish rule to the present day.",0.9067088
CHIN 206,HIST 347,"This course advances students’ proficiency in oral and written Chinese, at the same time integrating elements of traditional Chinese civilization and modern Chinese society. Emphasis is on cultural understanding and appropriate language use.","In the aftermath of the Second World War and through the 1980s, the United States and the Soviet Union competed for world dominance. This Cold War spawned hot wars, as well as a cultural and economic struggle for influence all over the globe. This course will look at the experience of the Cold War from the perspective of its two main adversaries, the U.S. and USSR, but will also devote considerable attention to South America, Asia, Africa, and the Middle East. Students will write a 20 page paper based on original research.",0.90210414
