Course_1,Course_2,Description_1,Description_2,Similarity
AMST 396-00 - Junior Research Seminar (Producing Latinidad),CLAS 214-00 - Gender & Sexlty Classicl Antiqty,"As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality.","In both ancient Greece and Rome, gender (along with class and citizenship status) largely determined what people did, where they spent their time, and how they related to others. This course will examine the ways in which Greek and Roman societies defined gender categories, and how they used them to think about larger social, political, and religious issues. Primary readings from Greek and Roman epic, lyric, and drama, as well as ancient historical, philosophical, and medical writers; in addition we will explore a range of secondary work on the topic from the perspectives of Classics and Gender Studies.",0.9837515
AMST 396-00 - Junior Research Seminar (Producing Latinidad),SPAN 369-00 - The Carnival Trail,"As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality.","Carnivals are frequently associated with colourful crowds, merrymaking and excess. But what role do carnivals play in the construction of national and collective identities? We will try to answer this and other questions focusing on films, paintings, and literary texts from the twentieth and twenty-first centuries that represent some of the most popular carnivals in Latin America: Candombe (Uruguay), Yawar Fiesta (Peru), Blacks and Whites (Colombia), Oruro (Bolivia), and Rio (Brazil). We will analyze them from an interdisciplinary perspective that includes literary criticism, anthropology, and history. Students will engage with debates about nation, popular culture, modernity/modernization, and intangible cultural heritage.",0.94177157
AMST 396-00 - Junior Research Seminar (Producing Latinidad),MATH 210-00 - Calculus 3,"As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality.","Vectors, curves, calculus of functions of three independent variables, including directional derivatives and triple integrals, cylindrical and spherical coordinates, line integrals, Green's theorem, sequences and series, power series, Taylor series.",0.94056916
AMST 396-00 - Junior Research Seminar (Producing Latinidad),PSYC 382-00 - Topic Social & Personality: Endings,"As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality.","This seminar will examine the psychology of endings, including endings associated with psychotherapy, social interactions, personal relationships, social roles, literature and the arts, and life itself. We will address when and how endings occur, how we experience endings, and what makes an ending a good or poor one, among other issues.",0.9376768
AMST 396-00 - Junior Research Seminar (Producing Latinidad),POSC 160-00 - Political Philosophy,"As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality.","Introduction to ancient and modern political philosophy. We will investigate several fundamentally different approaches to the basic questions of politics--questions concerning the character of political life, the possibilities and limits of politics, justice, and the good society--and the philosophic presuppositions (concerning human nature and human flourishing) that underlie these, and all, political questions.",0.9373319
AMST 396-00 - Junior Research Seminar (Producing Latinidad),"ENGL 338-00 - Dickinson, Moore, Bishop","As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality.","An intensive study of lyric invention and innovation in the work of Emily Dickinson, Marianne Moore, and Elizabeth Bishop. Starting with formalist readings and historicizing the poetic subjects they pursued in common (self and society, loss and knowledge, nature, gender, the senses, the body), we will explore their practice, reception, and influence in relation to changing Modernist poetics, 1860 to 1970, and to specifics of place: Amherst, Brooklyn, Nova Scotia, Key West, and Brazil.",0.9355428
AMST 396-00 - Junior Research Seminar (Producing Latinidad),HIST 229-00 - Working With Gender,"As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality.","Historically work has been a central location for the constitution of gender identities for both men and women; at the same time, cultural notions of gender have shaped the labor market. We will investigate the roles of race, class, and ethnicity in shaping multiple sexual divisions of labor and the ways in which terms such as skill, bread-winning and work itself were gendered. Topics will include domestic labor, slavery, industrialization, labor market segmentation, protective legislation, and the labor movement.",0.9354504
AMST 396-00 - Junior Research Seminar (Producing Latinidad),"GWSS 398-00 - Capstone Seminar (Race, Gender, and Sexuality in Popular Culture)","As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality.","This capstone seminar reads representations of racial, gender, and sexual minorities in popular culture through the lenses of feminist, critical race, queer, and trans theories. Kimberlé Crenshaw coined the term “intersectionality” in the late 1980s to describe an approach to oppression that considered how structures of power act multiply on individuals based upon their interlocking racial, class, gender, sexual, and other identities. This seminar takes up the charge of intersectional analysis—rejecting essentialist theories of difference while exploring pluralities—to interpret diversity (or lack thereof) in forms of art and entertainment, focusing on film, TV, and digital media.",0.9344061
AMST 396-00 - Junior Research Seminar (Producing Latinidad),HIST 116-00 - Intro to Indigenous Histories,"As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality.","Many Americans grow up with a fictionalized view of Indigenous people (sometimes also called Native Americans/American Indians, Alaska Natives, and Native Hawaiians within the U.S. context). Understanding Indigenous peoples’ histories, presents, and possible futures requires moving beyond these stereotypes and listening to Indigenous perspectives. In this class, we will begin to learn about Indigenous peoples across Turtle Island and the Pacific through tribal histories, legislation, Supreme Court cases, and personal narratives. The course will focus on the period from 1887 to 2018 with major themes including (among others) agency, resistance, resilience, settler colonialism, discrimination, and structural racism.",0.9276383
AMST 396-00 - Junior Research Seminar (Producing Latinidad),HIST 209-00 - Slavery in the Atlantic World,"As Arlene Dávila points out in Latinos Inc, Latinidad—the term that names a set of presumably common attributes that connects Latinxs in the U.S.—emerges in part from communities but, importantly, is developed heavily by the media, advertising, and other political and social institutions, including academia. In this course we consider how ideas and imaginings of who Latinxs are and what Latinidad is develop within political spaces (the electorate, the census), in local places, and through various media, including television, advertising, and music. We will consider how individual writers and artists contribute to the conversation. Throughout, we will engage with social and cultural theories about racial formation, gender, and sexuality.","This course explores the history of enslavement in the Atlantic World, including West Africa, South America, the Caribbean, North America, and Europe. The course examines the intersecting themes of power, labor, law, race, gender, sexuality, and resistance. It will consider how these themes each shaped the construction of different institutions of enslavement while simultaneously focusing on the experiences of the enslaved who lived and died within in these systems. Using a comparative methodology, we will ask canonical questions, such as what constitutes a slave society and which forms did resistance, rebellion, and revolution by enslaved people take.",0.92752266
ARBC 103-00 - Elementary Arabic,PSYC 354-00 - Counseling Psychology,"This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic--the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.","This course provides an introduction to the field of counseling psychology, exploring its fundamental principles and practices. Students will gain a comprehensive understanding of various counseling theories and treatment modalities, including their historical development and practical application. Students will also explore research methodologies utilized in counseling psychology and critically analyze empirical studies to inform evidence-based practice. Additionally, the course addresses professional issues, ethical considerations, and multicultural factors that influence counseling psychology, fostering cultural competence and awareness of diverse populations.",0.9734271
ARBC 103-00 - Elementary Arabic,BIOL 126-52 - Energy Flow in Biological Systems and Lab,"This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic--the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.","Emphasizes the role of energy flow (acquiring, storing, and using energy) in biological systems. Under this theme, we cover subjects from the molecular to the population levels of organization, including structure/function of proteins and enzymes, transport of molecules within biological systems, and links between organismal physiology and ecosystem function. The active learning format of this course allows time in class to apply new concepts with faculty present. Students enter Carleton from a wide variety of academic experiences and our introductory courses are designed to provide a level playing field for students regardless of previous science background.",0.96918863
ARBC 103-00 - Elementary Arabic,SPAN 103-01 - Intermediate Spanish,"This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic--the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.","This course continues the study of complex sentence patterns and reviews basic patterns in greater depth, partly through the discussion of authentic short stories. Students practice all four skills (reading, writing, listening and speaking) in Spanish. Taught five days a week in Spanish.",0.9684502
ARBC 103-00 - Elementary Arabic,GEOL 230-52 - Paleobiology & Lab,"This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic--the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.","Fossils: their anatomy and classification, evolution, and ecology. Special emphasis on the paleobiology of marine invertebrates. Field trips and laboratories included.",0.96820915
ARBC 103-00 - Elementary Arabic,GRK 102-00 - Intermediate Greek,"This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic--the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.","Study of essential forms and grammar, with reading of original, unadapted passages.",0.96782076
ARBC 103-00 - Elementary Arabic,ENGL 295-00 - Critical Methods,"This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic--the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.","Required of students majoring in English, this course explores practical and theoretical issues in literary analysis and contemporary criticism.",0.9655867
ARBC 103-00 - Elementary Arabic,JAPN 206-00 - Japanese in Cultural Context,"This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic--the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.","This course advances students' proficiency in the four skills of speaking, listening, reading and writing in Japanese. The course also integrates elements of traditional Japanese civilization and modern Japanese society, emphasizing cultural understanding and situationally appropriate language use.",0.9654572
ARBC 103-00 - Elementary Arabic,LATN 103-00 - Intro Latin Prose and Poetry,"This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic--the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.",This course completes the formal textbook introduction to the morphology and syntax of Latin. The focus will be on consolidating and applying grammatical concepts learned throughout the Latin sequence to the reading of extended selections of authentic Roman prose and poetry.,0.9641935
ARBC 103-00 - Elementary Arabic,BIOL 370-00 - Seminar: Slct Tpcs in Virology,"This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic--the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.","An examination of selected animal viruses. The course will focus on the most recent developments in HIV-related research, including implications for HIV-treatment and vaccines and the impact of viral infection on the immune system of the host. In addition to studying the structure and replication of particular viruses we will also discuss the current laboratory techniques used in viral research.",0.96110815
ARBC 103-00 - Elementary Arabic,ARTS 122-00 - Introduction to Sculpture,"This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic--the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.","The ability to build structures that reflect or alter the environment is a basic defining characteristic of our species. In this class we explore creative construction in three dimensions using a variety of media, including plaster, wood, and steel. Using both natural and architectural objects for inspiration, we will examine and manipulate form, space, and expressive content to develop a deeper understanding of this core trait and reawaken our experience of the spaces we inhabit.",0.96004766
ARBC 206-00 - Arabic in Cultural Context,FREN 103-01 - Intermediate French,"In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.","This course continues the study of complex sentence structures and reviews basic patterns in greater depth, partly through the discussion of authentic short stories and cultural topics. Throughout the course, students practice all four skills (reading, writing, listening, and speaking). Taught five days a week in French.",0.91801775
ARBC 206-00 - Arabic in Cultural Context,SPAN 103-01 - Intermediate Spanish,"In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.","This course continues the study of complex sentence patterns and reviews basic patterns in greater depth, partly through the discussion of authentic short stories. Students practice all four skills (reading, writing, listening and speaking) in Spanish. Taught five days a week in Spanish.",0.8910952
ARBC 206-00 - Arabic in Cultural Context,CHEM 362-00 - Chemistry at the Nanoscale,"In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.","This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored.",0.8886096
ARBC 206-00 - Arabic in Cultural Context,CGSC 330-00 - Embodied Cognition,"In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.","This seminar will consider recent work in philosophy, cognitive science and linguistics critical of views of human cognition as ""disembodied"" and Cartesian. Philosophical sources of the early critiques of symbolic AI and ""cartesianism"" will be considered (Merleau-Ponty, Dewey), as will the enactive (Cuffari, Di Paolo, and De Jaegher) and ecological (Chemero, Cowley, Steffensen) critiques of language, and current work on embodied cognition by Eleanor Rosch, Hubert Dreyfus, John Haugeland, Andy Clark and Evan Thompson. The seminar will include materials relevant to students in philosophy, linguistics, psychology and cognitive science.",0.8874303
ARBC 206-00 - Arabic in Cultural Context,HIST 116-00 - Intro to Indigenous Histories,"In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.","Many Americans grow up with a fictionalized view of Indigenous people (sometimes also called Native Americans/American Indians, Alaska Natives, and Native Hawaiians within the U.S. context). Understanding Indigenous peoples’ histories, presents, and possible futures requires moving beyond these stereotypes and listening to Indigenous perspectives. In this class, we will begin to learn about Indigenous peoples across Turtle Island and the Pacific through tribal histories, legislation, Supreme Court cases, and personal narratives. The course will focus on the period from 1887 to 2018 with major themes including (among others) agency, resistance, resilience, settler colonialism, discrimination, and structural racism.",0.8811849
ARBC 206-00 - Arabic in Cultural Context,FREN 245-00 - Franco Lit: Africa&Caribbean,"In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.","Reading and discussion of literary works, with analysis of social, historical and political issues, with an emphasis on cultural and literary movements such as Négritude (El Negrismo, in Cuba) and their role in shaping ideas of self-determination, Nationalism and Independence in the French colonies of the Caribbean and Black Africa. We will read works by Aimé Césaire (Martinique), Léopold Sédar Senghor (Senegal), Léon Gontran Damas (French Guiana), Jacques Roumain (Haîti), Laye Camara (Guinea), Mongo Béti (Cameroun), Simone Schwartz-Bart (Guadeloupe) and Alain Mabanckou (Congo). Conducted in French.",0.87668896
ARBC 206-00 - Arabic in Cultural Context,"ENGL 338-00 - Dickinson, Moore, Bishop","In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.","An intensive study of lyric invention and innovation in the work of Emily Dickinson, Marianne Moore, and Elizabeth Bishop. Starting with formalist readings and historicizing the poetic subjects they pursued in common (self and society, loss and knowledge, nature, gender, the senses, the body), we will explore their practice, reception, and influence in relation to changing Modernist poetics, 1860 to 1970, and to specifics of place: Amherst, Brooklyn, Nova Scotia, Key West, and Brazil.",0.8757437
ARBC 206-00 - Arabic in Cultural Context,LATN 240-00 - Catullus to Taylor Swift,"In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.","Poetry has always offered people a way to express their feelings and connect to their emotions, especially those related to love. From the thrill of new romance to the pain of heartbreak, poets find a haven in their art to declare their conflicting feelings and explore the ecstasy of mutual love or the torture of unrequited love. In this course, we will focus on Roman love/elegiac poetry (poems by Catullus, Tibullus, Propertius, and Ovid) in their original language and cultural context, while exploring themes and tropes that define the genre and still inspire modern love poetry and songs.",0.8656525
ARBC 206-00 - Arabic in Cultural Context,CHEM 351-00 - Inorganic Chemistry,"In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.","Symmetry, molecular orbital theory and ligand field theory will provide a framework to explore the bonding, magnetism and spectroscopic properties of coordination complexes. Topics in reactivity (hard and soft acids and bases), bioinorganic chemistry, reaction mechanisms, and organometallic chemistry, will also be introduced.",0.8647386
ARBC 206-00 - Arabic in Cultural Context,ASLN 111-00 - Writing Systems,"In this course students will continue to develop their Arabic language skills, including expanding their command of Arabic grammar, improving their listening comprehension, reading and writing skills. In addition to more language-focused training, the course will introduce students to moreáadvanced readings, including literary texts (prose and poetry, classical and modern) and op-ed articles from current media. Class discussions will be in Arabic.","The structure and function of writing systems, with emphasis on a comparison of East Asian writing systems (Chinese, Japanese, Korean) to Western alphabetic systems. Topics covered include classification of writing systems, historical development, diffusion and borrowing of writing systems, and comparison with non-writing symbol systems.",0.8605865
ARBC 222-00 - Music in the Middle East,JAPN 103-01 - Elementary Japanese,"The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters--all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.",Continuation of Japanese 102.,0.96579134
ARBC 222-00 - Music in the Middle East,CHIN 103-00 - Elementary Chinese,"The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters--all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.","Continuation of Chinese 101, 102.",0.96467483
ARBC 222-00 - Music in the Middle East,GEOL 230-52 - Paleobiology & Lab,"The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters--all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.","Fossils: their anatomy and classification, evolution, and ecology. Special emphasis on the paleobiology of marine invertebrates. Field trips and laboratories included.",0.96456724
ARBC 222-00 - Music in the Middle East,LING 319-00 - Sociolinguistic Field Methods,"The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters--all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.","Participants in this course learn how to design and conduct sociolinguistic research, with a focus on the varieties of English spoken in Minnesota. After an introduction to the quantitative sociolinguistic methods used to obtain large data sets of naturalistic speech (publicly available data, online questionnaires, individual and group interviews, and ethnography), participants design studies investigating the status of a phonetic or phonological linguistic variable typically attributed to regional Englishes. The course culminates in a pilot study assessing the status of these variables in the speech of Minnesotans.",0.96210545
ARBC 222-00 - Music in the Middle East,GEOL 230-51 - Paleobiology & Lab,"The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters--all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.","Fossils: their anatomy and classification, evolution, and ecology. Special emphasis on the paleobiology of marine invertebrates. Field trips and laboratories included.",0.96180946
ARBC 222-00 - Music in the Middle East,PSYC 220-00 - Sensation and Perception,"The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters--all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.","We will address the question of how humans acquire information from the world to support action, learning, belief, choice, and the host of additional mental states that comprise the subject matter of psychology. In other words ""How do we get the outside inside?"" We will initially consider peripheral anatomical structures (e.g., the eye) and proceed through intermediate levels of sensory coding and transmission to cover the brain regions associated with each of the major senses. Readings will include primary sources and a text. In addition to exams and papers, students will conduct an investigation into an area of personal interest. A grade of C- or better must be earned in both Psychology 220 and 221 to satisfy the LS requirement.",0.9595253
ARBC 222-00 - Music in the Middle East,BIOL 126-52 - Energy Flow in Biological Systems and Lab,"The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters--all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.","Emphasizes the role of energy flow (acquiring, storing, and using energy) in biological systems. Under this theme, we cover subjects from the molecular to the population levels of organization, including structure/function of proteins and enzymes, transport of molecules within biological systems, and links between organismal physiology and ecosystem function. The active learning format of this course allows time in class to apply new concepts with faculty present. Students enter Carleton from a wide variety of academic experiences and our introductory courses are designed to provide a level playing field for students regardless of previous science background.",0.95926076
ARBC 222-00 - Music in the Middle East,RUSS 103-00 - Elementary Russian,"The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters--all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.",Concludes introductory method of Russian 101-102.,0.9578071
ARBC 222-00 - Music in the Middle East,ECON 331-00 - Intermediate Macro Theory,"The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters--all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.","Analysis of the forces determining the general level of output, employment, and prices with special emphasis on the role of money and on interest rate determination. This class is normally taken by juniors. Sophomores considering enrolling should speak to the instructor.",0.95551914
ARBC 222-00 - Music in the Middle East,THEA 245-00 - Directing,"The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters--all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.","Although many directors begin their artistic careers in some other discipline (usually acting), there is a set of skills particular to the director's art that is essential to creating life on stage. Central is the ability to translate dramatic action and narrative into the dimensions of theatrical time and space: the always-present challenge of ""page to stage."" In this course, students will learn methods of text analysis strategic to this process as well as the rudiments of using that analysis to generate effective staging and powerful acting. Having mastered the fundamentals, students will then explore and enhance their theatrical imagination, that creative mode unique to the medium of live performance. Class time will be devoted to work on three major projects and almost daily exercises.",0.9537661
