Course_1,Course_2,Description_1,Description_2,Similarity
CS 320,EDUC 242,"What does it mean for a machine to learn? Much of modern machine learning focuses on identifying patterns in large datasets and using these patterns to make predictions about the future. Machine learning has impacted a diverse array of applications and fields, from scientific discovery to healthcare to education. In this artificial intelligence-related course, we’ll both explore a variety of machine learning algorithms in different application areas, taking both theoretical and practical perspectives, and discuss impacts and ethical implications of machine learning more broadly. Topics may vary, but typically focus on regression and classification algorithms, including neural networks.","This course will examine the increasingly prominent role that technology is playing in education, inside and outside of schools. How is technology transforming teaching and learning? What are the potential costs and benefits of relying on technology to provide educational opportunities? Is technology re-wiring our brains? And who needs brains when we have Google and ChatGPT? This course will examine the following topics, among others: digital literacy, virtual reality, cyborgs and artificial intelligence.",0.9976726
CS 347,GERM 217,"This course helps students to strengthen their ability to design modular, extensible and maintainable software. The focus of the course is on the design of modern cloud applications. Students will learn how to decompose complex applications into a set of back-end services, develop and debug these services, and deploy them in the cloud. This class is structured around a large project that will be extended over the course of the term.","In the nineteenth century, Germany was at the forefront of activism for queer people – until it wasn’t. In this course, we will explore the development and evolution of queer culture and social movements in Germany from the late nineteenth century through to the present. We will analyze a variety of primary texts and visual media, including the first magazines written for a queer audience and first-person accounts by queer people persecuted under the Nazis. We will explore how this history has shaped contemporary queer culture in Germany and how it compares to the Anglophone world. Taught in German.",0.98756313
CS 347,STAT 285,"This course helps students to strengthen their ability to design modular, extensible and maintainable software. The focus of the course is on the design of modern cloud applications. Students will learn how to decompose complex applications into a set of back-end services, develop and debug these services, and deploy them in the cloud. This class is structured around a large project that will be extended over the course of the term.","Students will apply their statistical knowledge by analyzing data problems solicited from the Northfield community. Students will also learn basic consulting skills, including communication and ethics.All interested students are encouraged to add to the waitlist and the instructor will reach out after registration. This course is repeatable, but if the instructor cannot admit every student on the waitlist, priority will be given first to Statistics majors who have not previously taken the course and then to other students who have not taken the course.",0.98728585
CS 347,LING 115,"This course helps students to strengthen their ability to design modular, extensible and maintainable software. The focus of the course is on the design of modern cloud applications. Students will learn how to decompose complex applications into a set of back-end services, develop and debug these services, and deploy them in the cloud. This class is structured around a large project that will be extended over the course of the term.","This course is organized to enable the student to actively participate in the construction of a rather elaborate theory of the nature of human cognitive capacity to acquire and use natural languages. In particular, we concentrate on one aspect of that capacity: the unconscious acquisition of a grammar that enables a speaker of a language to produce and recognize sentences that have not been previously encountered. In the first part of the course, we concentrate on gathering notation and terminology intended to allow an explicit and manageable description. In the second part, we depend on written and oral student contributions in a cooperative enterprise of theory construction.",0.98645586
CS 347,CAMS 187,"This course helps students to strengthen their ability to design modular, extensible and maintainable software. The focus of the course is on the design of modern cloud applications. Students will learn how to decompose complex applications into a set of back-end services, develop and debug these services, and deploy them in the cloud. This class is structured around a large project that will be extended over the course of the term.","This course focuses on the history, production, and consumption of cult television. The beginning of the seminar will be focused on critically examining a number of theoretical approaches to the study of genre and fandom. Building on these approaches, the remainder of the course will focus on cult television case studies from the last eight decades. We will draw on recent scholarship to explore how cult television functions textually, industrially, and culturally. Additionally, we will study fan communities on the Internet and consider how fansites, webisodes, and sites like YouTube and Netflix transform television genres.Extra time for evening screenings",0.9863192
CS 347,ENGL 371,"This course helps students to strengthen their ability to design modular, extensible and maintainable software. The focus of the course is on the design of modern cloud applications. Students will learn how to decompose complex applications into a set of back-end services, develop and debug these services, and deploy them in the cloud. This class is structured around a large project that will be extended over the course of the term.","In this workshop, students choose to write poems from a broad range of forms, from sonnets to spoken word, from ghazals to slam, from free-verse to blues. Over the ten weeks, each poet will write and revise their own collection of poems. Student work is the centerpiece of the course, but readings from a diverse selection of contemporary poets will be used to expand each student’s individual poetic range, and to explore the power of poetic language. For students with some experience in writing poetry, this workshop further develops your craft and poetic voice and vision.",0.98604083
CS 347,POSC 315,"This course helps students to strengthen their ability to design modular, extensible and maintainable software. The focus of the course is on the design of modern cloud applications. Students will learn how to decompose complex applications into a set of back-end services, develop and debug these services, and deploy them in the cloud. This class is structured around a large project that will be extended over the course of the term.","The United States is more politically polarized today than at any time since the late nineteenth century, leaving lawmakers, journalists, and experts increasingly concerned that the toxicity in our politics is making the country vulnerable to political instability, violence, and democratic decline. Moreover, citizens are increasingly willing to call into question the legitimacy of this country’s core electoral and governing institutions. How did the U.S. get to this point? What can be done about it? This course will examine political polarization as a central feature of American politics and the consequences for American democracy.",0.9854032
CS 347,CHIN 358,"This course helps students to strengthen their ability to design modular, extensible and maintainable software. The focus of the course is on the design of modern cloud applications. Students will learn how to decompose complex applications into a set of back-end services, develop and debug these services, and deploy them in the cloud. This class is structured around a large project that will be extended over the course of the term.","Were chopsticks originally eating utensils? Did ancient Chinese sleep on beds and sit on chairs? What did they wear? In this course, students will find answers to questions like those in a series of expository writings concerning various aspects of daily life in ancient Chinese society, while enhancing their proficiency in comprehending authentic materials and producing extended discourse on related topics through a variety of oral and written coursework. This course also provides a fair amount of exposure to common sources for historical studies of China, and thus expands students’ vocabulary and knowledge about Chinese history and archaeology.",0.9853872
CS 347,ARTS 339,"This course helps students to strengthen their ability to design modular, extensible and maintainable software. The focus of the course is on the design of modern cloud applications. Students will learn how to decompose complex applications into a set of back-end services, develop and debug these services, and deploy them in the cloud. This class is structured around a large project that will be extended over the course of the term.","In this course students explore photography as a means of understanding and interacting with both the world and the inner self. We will emphasize a balance of technical skills, exploration of personal vision, and development of critical thinking and vocabulary relating to photography. Advanced students will focus on developing a concise body of work independently through two self-directed longer projects. Instruction includes: use of large format cameras with a hand meter, film scanning, and strobe lighting. Students will learn to develop a portfolio as an ongoing process that requires informed and critical decision making to assemble a body of work. Collectively we will critique, analyze, give feedback on work and discuss readings that are pertinent to the production of images in contemporary times.Two seats held for Art and Art History majors until the day after junior priority registration.",0.98512745
CS 347,NEUR 239,"This course helps students to strengthen their ability to design modular, extensible and maintainable software. The focus of the course is on the design of modern cloud applications. Students will learn how to decompose complex applications into a set of back-end services, develop and debug these services, and deploy them in the cloud. This class is structured around a large project that will be extended over the course of the term.",This laboratory course will provide experience in performing experiments to elucidate the structure and function of neurons and neural circuits using classical and cutting-edge techniques. Students will apply these techniques to develop and carry out an independent research project.,0.98481166
CS 347,CS 320,"This course helps students to strengthen their ability to design modular, extensible and maintainable software. The focus of the course is on the design of modern cloud applications. Students will learn how to decompose complex applications into a set of back-end services, develop and debug these services, and deploy them in the cloud. This class is structured around a large project that will be extended over the course of the term.","What does it mean for a machine to learn? Much of modern machine learning focuses on identifying patterns in large datasets and using these patterns to make predictions about the future. Machine learning has impacted a diverse array of applications and fields, from scientific discovery to healthcare to education. In this artificial intelligence-related course, we’ll both explore a variety of machine learning algorithms in different application areas, taking both theoretical and practical perspectives, and discuss impacts and ethical implications of machine learning more broadly. Topics may vary, but typically focus on regression and classification algorithms, including neural networks.",0.9843965
CS 348,POSC 322,"As multi-core machines become more prevalent, different programming paradigms have emerged for harnessing extra processors for better performance. This course explores parallel computation for both shared memory and distributed parallel programming paradigms. In particular, we will explore how these paradigms affect the code we write, the libraries we use, and the advantages and disadvantages of each. Topics will include synchronization primitives across these models for parallel execution, debugging concurrent programs, fork/join parallelism, example parallel algorithms, computational complexity and performance considerations, computer architecture as it relates to parallel computation, and related theory topics.","Polarization and populism have shaped Latin American politics and development for much of the region's history. These forces have re-emerged in the post-Cold War period in acute and powerful ways in threatening democracy and systems of accountability. This course will examine these forces and adjacent phenomena such as democratic backsliding, the aggrandizement of presidential powers, socio-economic conflicts, contentious politics, and the continuation of state crises in Latin America. Students will work on their own research projects.",0.99753034
CS 348,DANC 190,"As multi-core machines become more prevalent, different programming paradigms have emerged for harnessing extra processors for better performance. This course explores parallel computation for both shared memory and distributed parallel programming paradigms. In particular, we will explore how these paradigms affect the code we write, the libraries we use, and the advantages and disadvantages of each. Topics will include synchronization primitives across these models for parallel execution, debugging concurrent programs, fork/join parallelism, example parallel algorithms, computational complexity and performance considerations, computer architecture as it relates to parallel computation, and related theory topics.","This introductory course in choreography explores games, structures, systems and sports as sources and locations of movement composition and performance. Readings, viewings and discussion of postmodernist structures and choreographers as well as attendance and analysis of dance performances and sports events will be jumping off point for creative process and will pave the way for small individual compositions and one larger project. In an atmosphere of play, spontaneity and research participants will discover new ways of defining dance, pushing limits and bending the rules. Guest choreographers and coaches will be invited as part of the class. Open to all movers. No previous experience necessary.",0.9973999
CS 348,CAMS 111,"As multi-core machines become more prevalent, different programming paradigms have emerged for harnessing extra processors for better performance. This course explores parallel computation for both shared memory and distributed parallel programming paradigms. In particular, we will explore how these paradigms affect the code we write, the libraries we use, and the advantages and disadvantages of each. Topics will include synchronization primitives across these models for parallel execution, debugging concurrent programs, fork/join parallelism, example parallel algorithms, computational complexity and performance considerations, computer architecture as it relates to parallel computation, and related theory topics.","This class introduces students to the full range of production tools and forms, building both the technical and conceptual skills needed to continue at more advanced levels. We will explore the aesthetics and mechanics of shooting digital video, the role of sound and how to record and mix it, field and studio production, lighting, and editing with Adobe Premiere Pro CC. Course work will include individual and group production projects, readings, and writing. This is an essential foundation for anyone interested in moving-image production and learning the specifics of CAMS' studios, cameras, and lighting equipment.Sophomore Priority. Formerly titled Digital Foundations. Extra Time required for evening equipment and software labs",0.9973822
CS 348,HIST 251,"As multi-core machines become more prevalent, different programming paradigms have emerged for harnessing extra processors for better performance. This course explores parallel computation for both shared memory and distributed parallel programming paradigms. In particular, we will explore how these paradigms affect the code we write, the libraries we use, and the advantages and disadvantages of each. Topics will include synchronization primitives across these models for parallel execution, debugging concurrent programs, fork/join parallelism, example parallel algorithms, computational complexity and performance considerations, computer architecture as it relates to parallel computation, and related theory topics.","This course examines Japanese and European history from c. 1500 to 1900, tracking the disparate ways in which these regions changed over this time period and highlighting their entanglement. We will focus on three modules, each centered on the era when European global expansion was at its peak and when Japan was isolationist. We will explore developments in regional and global trade networks and state and financial institutions, in addition to news networks, the world of publishing, and the social world of intellectual exchange. Finally, the course compares changing views and practices in the fields of science and medicine.",0.9973773
CS 348,POSC 232.02,"As multi-core machines become more prevalent, different programming paradigms have emerged for harnessing extra processors for better performance. This course explores parallel computation for both shared memory and distributed parallel programming paradigms. In particular, we will explore how these paradigms affect the code we write, the libraries we use, and the advantages and disadvantages of each. Topics will include synchronization primitives across these models for parallel execution, debugging concurrent programs, fork/join parallelism, example parallel algorithms, computational complexity and performance considerations, computer architecture as it relates to parallel computation, and related theory topics.","This political science lab will train students interested in conducting social science research in Spanish on Latin America or Spain. All reading and audio visual materials used in this course will be in Spanish. Students will exercise and receive further training in their ability to read both qualitative and quantitative scholarship, access official and scholarly databases, read and discuss primary materials such as presidential speeches and interviews with political leaders, as well as journalistic sources. All discussion and instruction will be conducted in Spanish.",0.99729973
CS 348,ECON 277,"As multi-core machines become more prevalent, different programming paradigms have emerged for harnessing extra processors for better performance. This course explores parallel computation for both shared memory and distributed parallel programming paradigms. In particular, we will explore how these paradigms affect the code we write, the libraries we use, and the advantages and disadvantages of each. Topics will include synchronization primitives across these models for parallel execution, debugging concurrent programs, fork/join parallelism, example parallel algorithms, computational complexity and performance considerations, computer architecture as it relates to parallel computation, and related theory topics.","This course provides a historical perspective on financial crises and highlights their main empirical patterns. This course also introduces economic theories of financial crises, in which leverage, moral hazard, mistaken beliefs, and coordination problems play a central role. We will also discuss some policy instruments used to balance risk exposure, such as deposit insurance, collective action clauses, exchange controls, and foreign reserves.",0.99714285
CS 348,MATH 210,"As multi-core machines become more prevalent, different programming paradigms have emerged for harnessing extra processors for better performance. This course explores parallel computation for both shared memory and distributed parallel programming paradigms. In particular, we will explore how these paradigms affect the code we write, the libraries we use, and the advantages and disadvantages of each. Topics will include synchronization primitives across these models for parallel execution, debugging concurrent programs, fork/join parallelism, example parallel algorithms, computational complexity and performance considerations, computer architecture as it relates to parallel computation, and related theory topics.","Vectors, curves, calculus of functions of three independent variables, including directional derivatives and triple integrals, cylindrical and spherical coordinates, line integrals, Green's theorem, sequences and series, power series, Taylor series. This course cannot be substituted for MATH 211.This course cannot be substituted for MATH 211",0.99713427
CS 348,HIST 229,"As multi-core machines become more prevalent, different programming paradigms have emerged for harnessing extra processors for better performance. This course explores parallel computation for both shared memory and distributed parallel programming paradigms. In particular, we will explore how these paradigms affect the code we write, the libraries we use, and the advantages and disadvantages of each. Topics will include synchronization primitives across these models for parallel execution, debugging concurrent programs, fork/join parallelism, example parallel algorithms, computational complexity and performance considerations, computer architecture as it relates to parallel computation, and related theory topics.","Historically work has been a central location for the constitution of gender identities for both men and women; at the same time, cultural notions of gender have shaped the labor market. We will investigate the roles of race, class, and ethnicity in shaping multiple sexual divisions of labor and the ways in which terms such as skill, bread-winning and work itself were gendered. Topics will include domestic labor, slavery, industrialization, labor market segmentation, protective legislation, and the labor movement.",0.99712425
CS 348,SOAN 262,"As multi-core machines become more prevalent, different programming paradigms have emerged for harnessing extra processors for better performance. This course explores parallel computation for both shared memory and distributed parallel programming paradigms. In particular, we will explore how these paradigms affect the code we write, the libraries we use, and the advantages and disadvantages of each. Topics will include synchronization primitives across these models for parallel execution, debugging concurrent programs, fork/join parallelism, example parallel algorithms, computational complexity and performance considerations, computer architecture as it relates to parallel computation, and related theory topics.","An ethnographic approach to beliefs and practices regarding health and illness in numerous societies worldwide. This course examines patients, practitioners, and the social networks and contexts through which therapies are managed to better understand medical systems as well as the significance of the anthropological study of misfortune. Specific topics include the symbolism of models of illness, the ritual management of misfortune and of life crisis events, the political economy of health, therapy management, medical pluralism, and cross-cultural medical ethics.The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above.",0.99710447
CS 348,HIST 205,"As multi-core machines become more prevalent, different programming paradigms have emerged for harnessing extra processors for better performance. This course explores parallel computation for both shared memory and distributed parallel programming paradigms. In particular, we will explore how these paradigms affect the code we write, the libraries we use, and the advantages and disadvantages of each. Topics will include synchronization primitives across these models for parallel execution, debugging concurrent programs, fork/join parallelism, example parallel algorithms, computational complexity and performance considerations, computer architecture as it relates to parallel computation, and related theory topics.","Environmental concerns, conflicts, and change mark the course of American history, from the distant colonial past to our own day. This course will consider the nature of these eco-cultural developments, focusing on the complicated ways that human thought and perception, culture and society, and natural processes and biota have all combined to forge Americans’ changing relationship with the natural world. Topics will include Native American subsistence strategies, Euroamerican settlement, industrialization, urbanization, consumption, and the environmental movement. As we explore these issues, one of our overarching goals will be to develop an historical context for thinking deeply about contemporary environmental dilemmas.",0.9970883
CS 361,PHYS 145,"The field of artificial life seeks to understand the dynamics of life by separating them from the substrate of DNA. In this course, we will explore how we can implement the dynamics of life in software to test and generate biological hypotheses, with a particular focus on evolution. Topics will include the basic principles of biological evolution, transferring experimental evolution techniques to computational systems, cellular automata, computational modeling, and digital evolution. All students will be expected to complete and present a term research project recreating and extending recent work in the field of artificial life.","This course begins with the study of the motion of objects on the human scale using Newton’s laws. The course provides the foundation for the study of conservation of energy and momentum, waves, and fluids. Biologic, medical, chemical, nuclear, and geologic applications may be considered. Comfort with algebra and the integration and differentiation of elementary functions is assumed. Weekly laboratory work.",0.9965286
CS 361,NEUR 395,"The field of artificial life seeks to understand the dynamics of life by separating them from the substrate of DNA. In this course, we will explore how we can implement the dynamics of life in software to test and generate biological hypotheses, with a particular focus on evolution. Topics will include the basic principles of biological evolution, transferring experimental evolution techniques to computational systems, cellular automata, computational modeling, and digital evolution. All students will be expected to complete and present a term research project recreating and extending recent work in the field of artificial life.",This capstone seminar will cover current approaches and techniques in the field of neuroscience. Guest speakers in neuroscience and related areas will present their research.1st 5 weeks,0.9965025
CS 361,PSYC 354,"The field of artificial life seeks to understand the dynamics of life by separating them from the substrate of DNA. In this course, we will explore how we can implement the dynamics of life in software to test and generate biological hypotheses, with a particular focus on evolution. Topics will include the basic principles of biological evolution, transferring experimental evolution techniques to computational systems, cellular automata, computational modeling, and digital evolution. All students will be expected to complete and present a term research project recreating and extending recent work in the field of artificial life.","This course provides an introduction to the field of counseling psychology, exploring its fundamental principles and practices. Students will gain a comprehensive understanding of various counseling theories and treatment modalities, including their historical development and practical application. Students will also explore research methodologies utilized in counseling psychology and critically analyze empirical studies to inform evidence-based practice. Additionally, the course addresses professional issues, ethical considerations, and multicultural factors that influence counseling psychology, fostering cultural competence and awareness of diverse populations.",0.99631
CS 361,ENGL 268,"The field of artificial life seeks to understand the dynamics of life by separating them from the substrate of DNA. In this course, we will explore how we can implement the dynamics of life in software to test and generate biological hypotheses, with a particular focus on evolution. Topics will include the basic principles of biological evolution, transferring experimental evolution techniques to computational systems, cellular automata, computational modeling, and digital evolution. All students will be expected to complete and present a term research project recreating and extending recent work in the field of artificial life.","This course will explore techniques writers can use to create a variety of texts in collaboration with artificial intelligence tools like Bard, Claude, and ChatGPT. We'll examine how to craft an initial prompt for an AI, how to evaluate the AI's output, how to iterate the prompt to produce better results, and when it's more effective to simply revise the AI's writing yourself.  We'll also discuss the limits of AI technology and a range of practical and ethical subjects connected to AI, including plagiarism, copyright, and cultural bias. Previous experience with AI tools is not necessary for this course.",0.9962899
CS 361,PSYC 201,"The field of artificial life seeks to understand the dynamics of life by separating them from the substrate of DNA. In this course, we will explore how we can implement the dynamics of life in software to test and generate biological hypotheses, with a particular focus on evolution. Topics will include the basic principles of biological evolution, transferring experimental evolution techniques to computational systems, cellular automata, computational modeling, and digital evolution. All students will be expected to complete and present a term research project recreating and extending recent work in the field of artificial life.","This lab course accompanies the lecture course, Psychology 200, and must be taken during the same term. The lab will provide an opportunity to explore lecture topics more deeply, and in particular emphasize data collection and computational skills.PSYC 200 required.",0.99609226
CS 361,CAMS 110,"The field of artificial life seeks to understand the dynamics of life by separating them from the substrate of DNA. In this course, we will explore how we can implement the dynamics of life in software to test and generate biological hypotheses, with a particular focus on evolution. Topics will include the basic principles of biological evolution, transferring experimental evolution techniques to computational systems, cellular automata, computational modeling, and digital evolution. All students will be expected to complete and present a term research project recreating and extending recent work in the field of artificial life.","This course introduces students to the basic terms, concepts and methods used in cinema studies and helps build critical skills for analyzing films, technologies, industries, styles and genres, narrative strategies and ideologies. Students will develop skills in critical viewing and careful writing via assignments such as a short response essay, a plot segmentation, a shot breakdown, and various narrative and stylistic analysis papers. Classroom discussion focuses on applying critical concepts to a wide range of films. Requirements include two screenings per week.Sophomore Priority. Extra Time required for screenings",0.99587053
CS 361,SOAN 214,"The field of artificial life seeks to understand the dynamics of life by separating them from the substrate of DNA. In this course, we will explore how we can implement the dynamics of life in software to test and generate biological hypotheses, with a particular focus on evolution. Topics will include the basic principles of biological evolution, transferring experimental evolution techniques to computational systems, cellular automata, computational modeling, and digital evolution. All students will be expected to complete and present a term research project recreating and extending recent work in the field of artificial life.","Inequalities and identities are well understood yet too often disconnected from the context of space and place. In this class, we discuss the ways that neighborhoods and cities are sites of inequality as well as identity. Neighborhoods are linked to the amount of wealth we hold; the schools we attend; the goods, services, and resources we have access to; and who our neighbors are. Neighborhoods are also spaces where identities and community are created, claimed, and contested. They can also be sites of conflict as they change through gentrification or other processes that often reflect inequalities of power, resources, and status. In this course, special attention will be paid to how race, gender and sexuality, and immigration shape inequalities and identity in neighborhoods and cities. This course will also include an academic civic engagement component, collaborating with local communities in Minnesota.The department strongly recommends that Sociology/Anthropology 110 or 111 be taken prior to enrolling in courses numbered 200 or above.",0.9957673
CS 361,CAMS 187,"The field of artificial life seeks to understand the dynamics of life by separating them from the substrate of DNA. In this course, we will explore how we can implement the dynamics of life in software to test and generate biological hypotheses, with a particular focus on evolution. Topics will include the basic principles of biological evolution, transferring experimental evolution techniques to computational systems, cellular automata, computational modeling, and digital evolution. All students will be expected to complete and present a term research project recreating and extending recent work in the field of artificial life.","This course focuses on the history, production, and consumption of cult television. The beginning of the seminar will be focused on critically examining a number of theoretical approaches to the study of genre and fandom. Building on these approaches, the remainder of the course will focus on cult television case studies from the last eight decades. We will draw on recent scholarship to explore how cult television functions textually, industrially, and culturally. Additionally, we will study fan communities on the Internet and consider how fansites, webisodes, and sites like YouTube and Netflix transform television genres.Extra time for evening screenings",0.9956454
CS 361,MUSC 221,"The field of artificial life seeks to understand the dynamics of life by separating them from the substrate of DNA. In this course, we will explore how we can implement the dynamics of life in software to test and generate biological hypotheses, with a particular focus on evolution. Topics will include the basic principles of biological evolution, transferring experimental evolution techniques to computational systems, cellular automata, computational modeling, and digital evolution. All students will be expected to complete and present a term research project recreating and extending recent work in the field of artificial life.","This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.",0.9956113
CS 361,LING 110,"The field of artificial life seeks to understand the dynamics of life by separating them from the substrate of DNA. In this course, we will explore how we can implement the dynamics of life in software to test and generate biological hypotheses, with a particular focus on evolution. Topics will include the basic principles of biological evolution, transferring experimental evolution techniques to computational systems, cellular automata, computational modeling, and digital evolution. All students will be expected to complete and present a term research project recreating and extending recent work in the field of artificial life.","The capacity to acquire and use natural languages such as English is surely one of the more remarkable features of human nature. In this course, we explore several aspects of this ability. Topics include the sound systems of natural languages, the structure of words, principles that regulate word order, the course of language acquisition in children, and what these reveal about the nature of the mind.",0.99554724
DANC 107,ECON 269,"A beginning course in ballet technique, including basic positions, beginning patterns and exercises. Students develop an awareness of the many ways their body can move, an appreciation of dance as an artistic expression and a recognition of the dancer as an athlete.","This course studies the relationship between climate change, government policy, and global markets. It explores the historical relationship between economic growth and greenhouse gasses, the cost-benefit analysis of policies aimed at reducing greenhouse gas emissions, and the potential for adaptation to climate change. Through readings, discussions, and case studies, students will gain a deep understanding of the economic implications of climate change and the policies that can be used to mitigate its effects. By the end of the course, students will have developed a critical understanding of the complex relationship between economics and climate change and will be equipped to engage in meaningful discussions and analysis of this pressing global issue.",0.9915527
DANC 107,HIST 347,"A beginning course in ballet technique, including basic positions, beginning patterns and exercises. Students develop an awareness of the many ways their body can move, an appreciation of dance as an artistic expression and a recognition of the dancer as an athlete.","In the aftermath of the Second World War and through the 1980s, the United States and the Soviet Union competed for world dominance. This Cold War spawned hot wars, as well as a cultural and economic struggle for influence all over the globe. This course will look at the experience of the Cold War from the perspective of its two main adversaries, the U.S. and USSR, but will also devote considerable attention to South America, Asia, Africa, and the Middle East. Students will write a 20 page paper based on original research.",0.9913199
DANC 107,BIOL 125,"A beginning course in ballet technique, including basic positions, beginning patterns and exercises. Students develop an awareness of the many ways their body can move, an appreciation of dance as an artistic expression and a recognition of the dancer as an athlete.","Emphasizes the role of genetic information in biological systems. Under this theme, we cover subjects from the molecular to the population levels of organization, including genetics, structure/function of DNA, gene expression and regulation, the changing genetic makeup of species as they evolve, and the development of individual organisms from zygotes. The active learning format of this course allows time in class to apply new concepts with faculty present. Students enter Carleton from a wide variety of academic experiences and our introductory courses are designed to provide a level playing field for students regardless of previous science background.Sophomore Priority; Two seats held for Juniors and Seniors until the first day of sophomore registration.",0.99109036
DANC 107,PHYS 145,"A beginning course in ballet technique, including basic positions, beginning patterns and exercises. Students develop an awareness of the many ways their body can move, an appreciation of dance as an artistic expression and a recognition of the dancer as an athlete.","This course begins with the study of the motion of objects on the human scale using Newton’s laws. The course provides the foundation for the study of conservation of energy and momentum, waves, and fluids. Biologic, medical, chemical, nuclear, and geologic applications may be considered. Comfort with algebra and the integration and differentiation of elementary functions is assumed. Weekly laboratory work.",0.9907342
DANC 107,HIST 251,"A beginning course in ballet technique, including basic positions, beginning patterns and exercises. Students develop an awareness of the many ways their body can move, an appreciation of dance as an artistic expression and a recognition of the dancer as an athlete.","This course examines Japanese and European history from c. 1500 to 1900, tracking the disparate ways in which these regions changed over this time period and highlighting their entanglement. We will focus on three modules, each centered on the era when European global expansion was at its peak and when Japan was isolationist. We will explore developments in regional and global trade networks and state and financial institutions, in addition to news networks, the world of publishing, and the social world of intellectual exchange. Finally, the course compares changing views and practices in the fields of science and medicine.",0.99073136
DANC 107,PHYS 233,"A beginning course in ballet technique, including basic positions, beginning patterns and exercises. Students develop an awareness of the many ways their body can move, an appreciation of dance as an artistic expression and a recognition of the dancer as an athlete.","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology.",0.9905931
DANC 107,DANC 350,"A beginning course in ballet technique, including basic positions, beginning patterns and exercises. Students develop an awareness of the many ways their body can move, an appreciation of dance as an artistic expression and a recognition of the dancer as an athlete.","Provides advanced dance students with an intensive opportunity to develop as performers in professional level dances. Skills to be honed are: the dancer as contributor to the process of art-making; defining individual technical and expressive gifts; working in a variety of new technical and philosophical dance frameworks. In addition to regular training during the academic terms, participation in a ""preseason"" rehearsal period before fall term is required. A few pieces of student choreography will be accepted for repertory. The group produces an annual concert, performs in the Twin Cities and makes dance exchanges with other college groups. Recommended Preparation:Admission by audition.Audition required.",0.9905498
DANC 107,ASTR 233,"A beginning course in ballet technique, including basic positions, beginning patterns and exercises. Students develop an awareness of the many ways their body can move, an appreciation of dance as an artistic expression and a recognition of the dancer as an athlete.","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology.",0.9905191
DANC 107,ECON 270,"A beginning course in ballet technique, including basic positions, beginning patterns and exercises. Students develop an awareness of the many ways their body can move, an appreciation of dance as an artistic expression and a recognition of the dancer as an athlete.",This course provides a theoretical and empirical examination of the government’s role in the U.S. economy. Emphasis is placed on policy analysis using the criteria of efficiency and equity. Topics include rationales for government intervention; analysis of alternative public expenditure programs from a partial and/or general equilibrium framework; the incidence of various types of taxes; models of collective choice; cost-benefit analysis; intergovernmental fiscal relations.,0.9904538
